H11,H12,tx,H21,H22,ty,H31,H32
0.689547,-0.728412,0.019328,0.655047,0.560254,0.107917,-0.036983,-0.019088
0.370402,-0.905015,0.029005,0.814305,0.324565,0.017089,-0.088440,-0.035602
-0.724448,-0.846298,0.086161,0.820557,-0.749001,0.051988,0.006798,0.106865
-0.976252,-0.115049,-0.061587,0.114315,-0.893952,0.110346,0.073846,-0.110112
0.126010,-0.907720,0.101465,1.122523,0.239351,0.015929,0.169343,-0.111182
1.095552,-0.365407,-0.089148,0.384514,1.198184,-0.039265,0.009864,0.173727
0.779760,-0.612629,-0.012894,0.631841,0.873066,-0.015117,-0.076908,0.103928
0.556281,-0.703317,-0.051501,0.750639,0.420992,-0.036353,-0.111218,-0.097625
0.869182,-0.524167,-0.015844,0.632688,0.766718,0.047525,0.093232,-0.017821
0.045274,-1.118779,0.022898,1.079267,0.108079,-0.096958,-0.098688,0.206277
0.647389,-0.533289,0.042459,0.572283,0.676470,0.036505,-0.021987,-0.076980
0.866545,-0.168383,-0.012958,0.055572,0.844787,0.003825,-0.071801,-0.051972
-1.074155,-0.695173,0.064874,0.627279,-1.094428,-0.025918,0.081276,0.188863
-0.992134,-0.268292,0.071760,0.157565,-1.168634,-0.048492,-0.082269,0.192904
-0.636156,-0.829502,-0.010148,0.830409,-0.550721,-0.109220,0.056957,-0.023325
0.337427,-1.015620,0.051534,0.933965,0.332213,-0.040917,-0.027264,-0.017432
-1.158237,-0.587246,0.018595,0.422540,-1.082591,0.009458,0.125606,0.116607
-0.029832,-1.106957,-0.080134,0.873911,-0.071736,0.047793,-0.109381,0.176585
-0.819474,0.018230,-0.080568,0.066205,-0.735399,-0.067654,-0.064572,-0.115354
0.897779,-0.220272,-0.032611,0.421881,0.915318,-0.017136,0.045065,-0.024921
-0.838025,-0.073054,-0.044138,0.140623,-0.942499,0.012030,-0.143014,-0.025384
-0.541612,-0.818085,0.028091,0.834759,-0.530482,0.060415,0.042948,-0.101838
0.856545,-0.379505,-0.034616,0.328246,0.651182,0.088443,-0.119619,-0.069863
-0.967827,-0.294981,-0.055401,0.396548,-0.901322,-0.076054,0.072965,-0.043976
-0.038675,-1.069938,0.064704,1.028979,-0.092687,0.098631,0.126494,-0.006014
-0.419281,-0.855200,0.077308,0.870226,-0.399852,0.074858,0.054779,-0.185650
0.117174,-1.028472,0.035718,1.071607,0.107515,0.047472,0.146307,-0.067950
0.667415,-0.571219,-0.042606,0.747828,0.450087,0.058594,0.060566,-0.182263
0.467008,-0.863294,0.088927,1.087211,0.271495,0.058761,0.238033,-0.228454
1.129643,-0.641051,-0.004475,0.864024,0.915370,-0.029346,0.279467,0.048271
-0.604731,-0.535459,-0.075268,0.587086,-0.613490,-0.051438,-0.166447,-0.025074
-0.334516,-1.126549,-0.040164,1.258622,-0.320032,-0.073512,0.144294,0.122502
0.048109,-1.105590,-0.084392,1.124967,0.037651,0.061137,0.187037,0.110885
1.077614,-0.221557,-0.070735,0.453923,1.348567,-0.066907,-0.015266,0.387582
-0.937875,-1.009061,0.024989,0.726616,-1.026484,0.085593,0.134473,0.259619
0.776287,-0.458161,-0.018540,0.439250,0.790064,-0.012928,-0.133933,-0.057358
-0.498110,-1.068846,0.055423,0.977417,-0.377146,-0.000861,0.054159,0.123865
0.573016,-1.066304,0.001215,0.965709,0.874169,-0.088176,0.048979,0.263318
0.675501,-0.439244,0.071613,0.344671,0.635110,0.065588,-0.092183,-0.135606
-0.811865,-0.047033,-0.055688,0.290833,-0.712953,-0.060696,-0.088651,-0.170278
-0.715948,-0.961106,0.043632,1.035016,-0.544594,0.048676,0.179974,-0.026317
1.023061,-0.383436,0.038682,0.453931,0.854503,-0.081895,0.124566,-0.147473
-0.792039,-0.203961,-0.060399,0.353141,-0.768472,-0.002566,-0.060518,-0.101621
-0.502437,-0.814079,0.084815,0.772232,-0.530317,0.014314,-0.122285,-0.012489
0.863687,-0.776810,0.089732,1.033998,0.908990,-0.034674,0.304104,0.080386
-0.946326,-0.402828,0.053407,0.303004,-0.805214,-0.099877,0.006990,-0.013364
0.909210,-0.543895,-0.080321,0.472647,1.162636,0.044210,-0.091381,0.312194
0.362202,-0.802220,-0.000259,0.749084,0.174692,0.070539,-0.128049,-0.117323
-0.236134,-0.847149,-0.031084,0.747336,-0.308536,-0.004538,-0.219079,0.019280
1.029568,-0.238419,0.100418,0.229972,1.052912,-0.082333,0.122131,-0.073672
-1.140535,-0.054036,-0.002354,0.030543,-1.129815,0.017260,0.047894,0.101493
-0.479416,-1.022409,0.062578,1.084437,-0.514337,-0.039856,0.044443,0.040468
-0.501941,-0.483480,-0.077130,0.624330,-0.671174,0.023750,-0.075171,-0.201195
0.800054,-0.379534,0.076785,0.184230,0.818154,-0.012532,-0.055496,-0.144806
-0.475979,-0.549918,-0.027534,0.669834,-0.626115,0.052621,-0.039685,-0.202083
-0.838021,-0.698475,0.039367,0.504609,-1.021366,0.061889,-0.005698,0.100596
0.490047,-0.961371,0.115227,0.791443,0.436661,0.048472,0.010928,-0.028689
0.991228,-0.028279,0.011775,0.048135,1.145173,-0.073696,0.010158,0.132855
-0.506963,-1.074456,-0.028109,0.942234,-0.436074,-0.080039,-0.069977,0.273689
0.568406,-0.926445,-0.074662,0.856561,0.777446,0.042619,-0.063492,0.323249
-0.951874,-0.574771,0.034094,0.605110,-0.762532,-0.048755,0.026479,0.013308
-0.755308,-1.089182,0.103078,0.895037,-0.532730,0.017443,0.178278,0.140555
-0.693199,-0.711843,-0.042316,0.572446,-0.880709,-0.081087,-0.189165,0.202320
-0.696065,-0.564368,-0.060140,0.770336,-0.698589,-0.025653,0.047563,-0.058719
0.639511,-0.479071,-0.041547,0.309975,0.736597,0.073695,-0.241707,0.000363
-0.232871,-1.101898,0.064578,1.088462,-0.023293,-0.020087,0.067036,-0.006697
0.332437,-0.960629,-0.069986,1.022903,0.311323,0.063548,0.052133,0.109131
-1.044820,-0.827509,0.057122,0.644256,-0.988450,0.066499,0.112746,0.258374
-1.120299,-0.072340,0.078261,0.062733,-1.128893,0.055461,0.008388,0.013744
-0.315048,-0.729959,-0.031467,0.835111,-0.342770,0.058420,-0.071646,-0.123566
-0.187615,-0.637984,-0.086979,0.748961,-0.332490,-0.005886,-0.227971,-0.122319
-0.842796,-0.300481,-0.107081,0.324579,-0.908588,-0.019238,-0.003229,-0.030470
-0.255248,-0.964045,0.062614,0.887015,-0.160326,-0.052345,-0.079949,-0.027092
0.830339,-0.418076,-0.048711,0.511294,1.082939,-0.105199,-0.043403,0.067600
-0.737949,-0.945853,0.020416,0.982855,-0.467249,-0.100695,0.149552,0.041247
0.048580,-0.829356,0.006526,0.921113,-0.000620,-0.091877,-0.094159,-0.116525
-0.653554,-0.754645,0.047817,0.767978,-0.601660,-0.067589,0.021934,-0.051499
-1.106633,-0.193127,0.096173,0.018082,-1.282019,-0.048213,0.021964,0.252376
0.411388,-0.952077,-0.020949,1.154947,0.488121,-0.046264,0.087544,0.158410
0.325630,-0.713684,-0.071595,0.575752,0.060230,0.112954,-0.211969,-0.142789
0.703940,-0.542403,0.062746,0.597842,0.845259,-0.075629,-0.022030,-0.010098
1.013489,-0.124048,-0.039047,0.220700,0.908954,0.058867,-0.003245,0.070436
-0.928644,-0.260327,-0.071790,0.394431,-0.837874,0.026234,0.034229,-0.066019
0.508628,-0.746788,-0.056520,0.791010,0.431268,0.007940,-0.091521,-0.014629
0.319311,-0.772233,-0.002552,0.715399,0.297746,0.054487,-0.110805,-0.058959
-0.454742,-0.752992,0.042292,0.810170,-0.395888,0.122607,0.070781,-0.193361
-0.783550,-0.855538,-0.030032,0.828147,-0.689274,-0.106004,0.020559,0.199489
0.957767,-0.111909,-0.019474,-0.017654,1.028393,0.076778,-0.113452,0.083885
-0.910969,-0.502213,0.051461,0.501727,-0.891937,-0.073017,-0.004104,0.080024
0.644656,-0.643530,0.060937,0.604261,0.635293,0.046433,-0.013294,-0.025230
-1.066812,-0.563840,0.068367,0.491288,-0.847532,-0.005361,0.204152,0.024666
-0.749749,-0.511025,-0.021716,0.563982,-0.664315,-0.038246,-0.030924,-0.135264
-0.589569,-0.770454,0.075543,0.939411,-0.461114,0.074508,0.254001,-0.239442
-0.894389,-0.707669,0.059585,0.550106,-0.913360,-0.011515,-0.096623,0.210840
0.741358,-0.293076,-0.010802,0.197567,0.904590,0.101793,-0.134630,0.036180
-0.292567,-0.979460,-0.000932,1.108974,-0.314499,0.001591,0.050351,0.073330
0.154941,-0.877583,-0.082131,0.862662,0.132566,0.044204,-0.096712,-0.041030
1.065739,-0.426717,-0.026366,0.385072,1.108394,-0.029191,0.079331,0.071233
0.076899,-0.958830,-0.035714,1.123774,0.181311,-0.094506,0.024535,0.037099
-0.385687,-0.931408,0.011156,0.806156,-0.385793,0.017397,-0.050125,0.076121
-0.946261,-0.138607,0.070921,0.184869,-0.945016,-0.033084,-0.174551,0.078473
-0.089728,-1.028601,0.038287,0.888216,-0.088147,-0.009191,-0.091041,0.007719
-1.048310,-0.849596,0.053073,0.724723,-1.022994,0.034384,0.154199,0.154634
0.337839,-0.895754,-0.066159,1.032422,0.271486,-0.021608,-0.005543,-0.038484
0.958435,-0.207042,0.073533,0.216677,0.983445,-0.064552,0.026474,-0.062492
0.117733,-1.017106,-0.087540,0.932516,0.016519,0.103699,0.016146,0.020385
-0.961465,-0.017185,0.047356,0.037573,-1.088758,0.026307,-0.007161,-0.030831
-0.931135,-0.139346,0.052970,0.163693,-1.138698,0.017146,-0.086555,0.084864
-0.606918,-0.912943,0.025932,0.841488,-0.677106,-0.099608,-0.063558,0.160320
0.112131,-0.955588,-0.056610,0.872097,0.083111,-0.020954,-0.138670,0.084396
-0.487517,-0.847045,0.007255,0.953692,-0.417658,0.011040,0.082744,-0.090238
0.731715,-0.116810,0.013567,-0.084825,0.865265,0.082890,-0.231148,0.012664
-0.212504,-0.676947,-0.115833,0.819495,-0.456463,0.013469,-0.097606,-0.150795
0.631318,-0.896215,-0.014403,0.894120,0.627111,-0.005559,0.062766,0.010380
-0.359626,-1.070158,0.087015,0.924220,-0.257418,-0.038561,-0.047946,0.037444
0.910227,-0.166436,-0.009565,0.259960,0.888379,0.000818,0.028389,-0.105232
0.722305,-0.624310,0.076362,0.695010,0.842275,-0.066423,0.003768,-0.006787
-0.403522,-0.812382,0.030686,0.852103,-0.414364,0.111725,0.082497,-0.217762
-0.910261,0.057229,-0.031157,0.066448,-1.015799,0.027709,-0.111800,0.012581
1.137002,0.009007,0.003263,0.052125,1.056122,0.078212,0.044727,0.159719
0.754667,-0.737601,0.072605,0.700789,0.934246,-0.037659,0.030872,0.051294
0.730739,-0.715233,0.080555,0.600756,0.596952,0.056486,0.017379,-0.152730
-0.202624,-1.068745,0.033922,1.122431,-0.097435,-0.044283,0.144903,-0.017786
-0.392036,-0.909252,0.068391,0.936919,-0.208841,0.037267,0.127955,-0.100606
0.687248,-0.664819,0.081893,0.572823,0.871457,-0.006632,-0.107985,0.138582
0.241998,-0.774432,-0.053583,0.839541,0.020793,0.039274,-0.132571,-0.099697
-0.426753,-0.785685,-0.013058,0.788586,-0.341493,0.073086,0.064811,-0.119939
-0.857775,-0.580374,0.052249,0.579512,-0.679056,-0.071522,0.020267,-0.063578
-0.220883,-1.005506,-0.079026,0.872217,-0.331289,0.030383,-0.044237,0.044350
-0.118072,-0.875365,-0.083343,0.929766,-0.155329,-0.010837,-0.050159,-0.080974
-0.378555,-0.769242,-0.037407,0.812826,-0.351325,0.054321,-0.038834,-0.075318
0.674802,-0.833916,-0.119233,0.916507,0.585238,-0.029324,0.011912,0.072765
0.842733,-0.374569,0.011244,0.451557,0.789206,0.084295,-0.013849,-0.037116
0.928633,-0.343493,-0.017214,0.310280,1.190025,-0.030138,-0.121261,0.206310
0.880506,-0.228985,0.009468,0.055219,0.739244,0.044348,-0.133117,-0.104063
-0.645318,-1.083551,0.039227,0.821029,-0.565278,-0.035032,-0.033755,0.297349
0.483309,-0.767912,0.000360,0.851270,0.465029,0.110684,-0.010877,-0.009058
-0.956545,-0.249188,-0.011355,0.341469,-0.952032,-0.049538,-0.049124,0.069180
0.821007,-0.611106,0.000423,0.706185,0.860670,-0.090957,0.057267,0.021393
0.802325,-0.893856,-0.012348,0.826107,0.818928,-0.085667,-0.011316,0.072476
-0.589494,-1.037167,0.023721,1.043781,-0.400408,0.011945,0.216001,-0.016055
0.835084,-0.719415,0.060841,0.813151,0.807626,-0.001617,0.157554,0.010690
-0.446269,-0.394478,-0.100908,0.613841,-0.619171,-0.036592,-0.200409,-0.090566
0.013405,-0.935809,-0.081431,1.006274,0.031856,-0.049685,-0.050346,0.111037
1.278241,-0.317983,-0.047840,0.492175,1.237790,-0.039589,0.219517,0.153455
0.908483,-0.133664,0.089616,0.170351,1.054534,-0.066174,0.050657,-0.044326
0.524347,-0.929889,0.052692,1.042650,0.582401,0.028450,0.186259,-0.006233
0.870349,-0.473800,-0.070596,0.396859,0.753273,-0.007427,-0.106387,-0.100856
-0.750651,-0.248735,-0.071827,0.182105,-1.021008,0.058182,-0.205182,0.107794
-1.040211,-0.705045,0.037412,0.687538,-0.832999,0.081642,0.164394,-0.011672
0.457573,-0.703163,-0.053400,0.693649,0.220510,0.086934,-0.165541,-0.134693
-1.073569,-0.607083,0.086469,0.570153,-0.758295,-0.035806,0.088831,0.048014
0.805211,-0.292680,0.040938,0.238180,0.661455,0.004151,-0.036277,-0.212624
-0.948483,-0.533535,0.055450,0.409157,-0.961977,-0.105498,-0.021059,0.084661
0.864903,-0.986408,0.016408,1.026270,0.879727,0.021081,0.256917,0.207860
0.901901,-0.179258,0.005007,0.035324,0.894429,0.035326,-0.167332,0.041269
0.897597,-0.205349,0.077439,0.198779,0.923511,-0.040027,0.076417,-0.141420
0.851422,-0.158898,-0.008186,0.154743,0.884559,0.092385,-0.094576,0.063439
-0.905171,-0.043889,0.038003,-0.020629,-0.882830,0.034278,-0.052352,-0.129133
-0.610906,-0.688084,-0.026121,0.765014,-0.762226,-0.057633,-0.109532,0.002171
-0.578655,-1.074250,0.048720,1.098379,-0.471247,-0.059292,0.110778,0.090295
0.707784,-0.419902,-0.033944,0.310533,0.587912,0.095379,-0.151053,-0.133545
0.791535,-0.149655,0.030168,0.098519,0.941658,0.011800,-0.147915,0.030158
-0.645935,-0.627604,-0.027211,0.697301,-0.818555,0.072923,-0.067257,0.015733
-0.428549,-1.159494,0.065111,1.229966,-0.129579,-0.006007,0.292226,0.025557
-0.233331,-0.989228,-0.051105,1.009698,-0.100490,-0.023028,0.021147,0.135666
0.804312,-0.734726,-0.068230,0.697847,0.900089,-0.016677,-0.066486,0.148546
0.615574,-0.805543,0.058954,0.791376,0.518109,0.078945,0.057203,-0.005206
-1.113930,-0.066843,0.097977,-0.016907,-1.119312,0.054906,0.035477,-0.025364
-0.403146,-1.090145,-0.017566,1.000428,-0.396035,-0.046209,-0.019803,0.143468
1.439310,0.125828,-0.038540,0.151233,1.569280,-0.074253,0.293702,0.409665
-0.922821,-1.019216,0.097515,1.128166,-0.657397,-0.020837,0.397097,0.043926
-0.481108,-1.114678,0.083060,0.852592,-0.532400,-0.022350,-0.116486,0.170045
-0.432343,-1.085645,-0.094634,1.178442,-0.281515,-0.028986,0.156240,0.185660
0.144020,-1.057782,0.046753,1.121640,0.137525,0.010343,0.121957,-0.024063
0.792143,-0.586449,-0.063885,0.645286,0.772739,-0.057170,0.006739,-0.101588
-0.998173,-0.170748,-0.038622,0.241925,-0.922196,0.012332,0.009137,-0.025018
-0.015364,-0.715350,-0.038745,0.755134,-0.202081,0.049178,-0.185379,-0.151103
0.980967,-0.179397,-0.030118,0.181635,0.797286,0.072400,0.014074,-0.111062
-0.986146,-0.210747,-0.036231,0.177545,-1.047961,0.071792,0.010060,0.058129
0.843650,-0.395932,0.027776,0.307327,0.991339,0.000561,-0.155743,0.136900
1.042888,-0.245124,0.007169,0.433233,0.793015,-0.061664,0.219861,-0.187057
-0.561883,-0.689518,-0.044452,0.662563,-0.624476,-0.092110,-0.114692,0.036956
1.116774,-0.360642,-0.075216,0.449970,0.996737,0.073424,0.118403,0.066172
0.620267,-0.532947,0.014252,0.389980,0.783285,0.032776,-0.198276,0.041762
-0.327957,-0.879601,0.004678,0.977943,-0.242265,-0.034031,0.025133,-0.034804
-0.963690,-0.261592,-0.028802,0.351643,-0.840678,-0.086079,0.051518,-0.056216
0.629626,-0.669040,-0.013691,0.652836,0.471808,0.045580,-0.050799,-0.135949
-0.562243,-0.683399,0.033035,0.849982,-0.500243,-0.030476,-0.027782,-0.088389
1.009071,-0.012400,0.044914,-0.012729,1.143308,-0.079996,0.066059,0.031818
-0.942711,-0.249752,-0.099456,0.418196,-0.912564,-0.021953,0.142695,-0.093064
-0.234049,-1.103084,-0.064634,1.075515,-0.260431,-0.049971,0.003028,0.101974
-0.177466,-0.774580,0.031247,0.809402,-0.206256,0.054011,-0.067112,-0.180233
-0.657310,-1.002396,-0.007405,0.860268,-0.722273,0.104457,0.154553,0.112854
0.205317,-0.910504,-0.048970,0.800718,0.054299,0.029931,-0.093035,-0.031062
-0.555832,-0.659469,-0.029410,0.569623,-0.632520,0.027144,-0.149062,-0.002627
-1.005741,0.084734,-0.066122,-0.095786,-0.823992,0.087843,0.113598,-0.205038
0.986193,-0.154536,0.099912,0.176752,0.818007,-0.088019,0.160647,-0.261812
1.198870,-0.745998,-0.003967,1.004423,1.165083,-0.058888,0.392022,0.228211
1.083900,-0.578287,0.089308,0.515742,1.031981,-0.020720,0.224927,0.030695
0.214790,-0.928567,0.059093,0.894499,0.274237,-0.094580,-0.074987,-0.045909
0.938866,0.071069,-0.063938,0.141889,0.990821,0.011147,-0.079650,0.078791
0.919619,-0.639593,-0.028114,0.586028,0.697324,0.091409,0.053742,0.007576
-0.800418,-0.351786,0.016821,0.460167,-0.782079,-0.017351,-0.011550,-0.178141
0.969952,-0.292271,0.049443,0.406360,0.984948,-0.071429,0.162053,-0.105838
0.143248,-0.927780,-0.064979,0.909432,0.039126,-0.015414,-0.061234,-0.012120
-0.299175,-0.911626,0.041456,0.754400,-0.372086,0.108544,-0.086280,-0.093909
-1.003702,-0.309610,0.045613,0.162952,-1.268469,0.084885,-0.051008,0.181248
1.072541,-0.109215,-0.069943,0.300217,0.962180,-0.040312,-0.003209,0.033812
0.569991,-0.825818,-0.056365,0.753060,0.801151,-0.065807,-0.048622,0.123753
-0.366948,-0.554419,-0.079973,0.727548,-0.371568,0.046985,-0.015223,-0.217674
0.625841,-0.646471,0.035588,0.576130,0.853306,-0.045391,-0.100758,0.111272
1.144872,-0.220606,-0.019973,0.318024,1.150044,-0.020898,0.063492,0.148679
-0.279191,-0.785643,-0.074989,0.946505,-0.347984,-0.032078,-0.042207,0.025683
0.388727,-0.860050,0.033618,0.853584,0.308403,-0.019765,-0.048205,-0.131731
0.388612,-1.091560,0.016183,1.300122,0.598297,-0.111650,0.229858,0.078928
-0.385647,-0.993846,0.063517,1.067009,-0.195756,-0.063858,0.009196,0.068923
0.163991,-0.911901,-0.000911,0.808109,0.088914,0.063036,-0.150389,-0.021801
-0.138686,-0.771546,-0.110572,0.741420,-0.324044,0.061195,-0.129931,-0.107407
-0.483032,-0.877825,-0.032975,0.781996,-0.484171,-0.056219,-0.109221,0.060458
0.523355,-1.016544,-0.030483,1.085861,0.509862,0.005430,0.114916,0.065348
-0.368250,-0.783574,-0.010838,0.984525,-0.353013,0.015311,0.067888,-0.120354
-0.807149,0.004865,-0.097938,0.083343,-0.936940,0.004856,-0.026825,-0.118636
-0.292320,-1.169377,0.069686,1.023058,-0.184800,-0.057349,-0.065489,0.188773
-0.518000,-1.080950,0.105850,1.116967,-0.350964,-0.062837,0.143854,0.012042
-0.269866,-0.594030,-0.124959,0.717800,-0.480232,0.018678,-0.099320,-0.174835
-0.324993,-0.654962,-0.111604,0.745645,-0.559474,-0.012330,-0.088859,-0.123720
-0.563991,-0.651244,-0.044885,0.699944,-0.597666,0.015386,-0.060959,-0.030324
-0.505215,-0.765248,-0.007930,0.880225,-0.582254,-0.012172,-0.021963,-0.038563
-1.057348,-0.630570,0.051666,0.584918,-0.894036,-0.028759,0.050777,0.058158
0.678881,-0.579517,0.053670,0.499998,0.579530,0.072668,-0.080850,-0.145350
-1.200012,-0.173948,-0.054383,0.177306,-0.951498,0.092623,0.265588,-0.183884
-0.751532,-0.163700,-0.085727,0.356551,-0.766090,0.021255,-0.131210,-0.165002
0.965884,-0.170653,0.067497,0.236632,0.817264,-0.073020,0.078015,-0.173517
0.222814,-0.805687,0.013414,0.895962,0.179531,0.014713,-0.017908,-0.124017
0.996267,-0.679112,-0.031251,0.842295,0.837185,-0.001829,0.264293,0.001271
0.659868,-0.901168,0.045603,0.813412,0.712069,-0.071082,-0.037224,0.080342
0.351487,-0.776046,-0.003211,0.962047,0.236627,0.009416,0.037219,-0.124645
0.012655,-0.902296,-0.019634,1.014214,-0.078023,0.043301,-0.006345,-0.030370
-0.454326,-0.805325,0.009778,0.836078,-0.450491,-0.104482,-0.119145,-0.054890
0.837618,-0.381599,-0.086393,0.368456,0.915342,0.019255,-0.157967,0.092328
0.890840,-0.638872,-0.083241,0.678423,1.026945,0.031189,0.100646,0.234734
-0.387429,-1.503202,0.058496,1.203700,-0.280673,-0.044623,0.102771,0.353943
1.001092,-0.123872,0.095589,0.024014,0.922707,0.007619,0.014714,-0.093069
0.900003,-0.252783,-0.092678,0.253564,1.018529,-0.032411,-0.173360,0.118205
-0.850198,0.020976,0.000319,0.182390,-0.843304,-0.045448,-0.053843,-0.154497
-0.160456,-0.789959,0.012268,0.895212,-0.214253,-0.002733,0.002072,-0.197979
0.827850,-0.494657,0.089116,0.620987,0.819496,-0.038916,0.188068,-0.169705
-0.818279,-0.480605,-0.038277,0.406477,-0.870922,-0.003011,-0.039393,-0.029867
0.598860,-0.773753,-0.019181,0.679210,0.560856,-0.010362,-0.080452,0.034107
0.146469,-0.825823,0.083330,0.965943,0.064988,0.080240,0.062690,-0.184686
-0.582805,-0.806310,0.054157,0.793312,-0.585082,0.084303,0.132546,-0.089575
-1.077442,0.034974,-0.096611,0.012503,-1.070245,-0.043911,0.140044,0.027122
0.236834,-1.066277,0.073152,0.986275,0.280217,0.066002,0.021482,0.073805
0.856711,-0.336689,-0.083543,0.339568,0.842948,0.007743,-0.194286,0.043974
0.609481,-0.733159,-0.027674,0.842089,0.395527,0.089139,0.053756,-0.106286
-0.499196,-0.686801,0.024600,0.754385,-0.551284,0.016001,-0.070549,-0.101727
0.225039,-0.922328,-0.037569,0.805246,0.036422,0.095745,-0.094229,-0.041944
0.588627,-0.956587,-0.034777,0.976604,0.735378,-0.045984,0.048046,0.103721
0.785581,-0.659006,0.029499,0.641910,0.689419,0.120764,0.016528,-0.049091
-0.512652,-0.966406,0.032143,0.730912,-0.544779,0.011615,-0.100225,0.133680
0.290122,-0.956771,0.054151,1.061456,0.483469,-0.099165,0.057788,0.013497
0.627256,-1.054436,0.011379,1.032080,0.642726,-0.117983,0.158955,0.081641
1.168578,-0.465876,0.036901,0.622816,1.007164,0.004865,0.237748,0.083164
1.182262,-0.394003,-0.008488,0.576360,0.994411,-0.099476,0.276411,-0.023814
0.248934,-0.882061,-0.023296,0.974940,0.263721,-0.085121,-0.014282,-0.036004
-0.006323,-0.922176,0.041103,0.887520,-0.181335,0.084615,-0.056874,-0.173333
-0.352216,-0.856984,-0.029225,0.679361,-0.475797,-0.021172,-0.209701,0.074478
-0.775638,-1.150527,0.108720,0.909360,-0.568400,-0.032406,0.067476,0.238731
-1.126728,0.084240,-0.068107,0.023049,-1.035935,0.011496,0.110930,-0.016831
1.088351,-0.432358,0.062033,0.650638,1.062933,-0.065161,0.291447,-0.005775
-1.094510,-0.181679,-0.039341,0.247071,-0.990544,0.009016,0.173393,-0.042381
0.381722,-0.829974,0.016181,0.908879,0.555737,-0.095967,-0.017183,0.014384
-0.916721,-0.056571,-0.077686,0.016266,-0.952849,-0.037582,0.010585,-0.051125
0.811174,-0.193360,-0.011618,0.009395,0.809970,0.062269,-0.131749,-0.123248
-0.909122,-0.502689,0.039861,0.580579,-0.893179,-0.056517,-0.071747,0.092967
-1.081136,-0.165776,0.080977,-0.045251,-1.276461,0.075317,-0.058074,0.293569
-0.876821,-0.737614,-0.008293,0.717434,-0.804097,0.085777,0.225050,-0.049098
0.049417,-0.916588,0.055175,0.985851,-0.063644,0.050254,0.047935,-0.157246
-0.632405,-0.777878,-0.029054,0.653975,-0.720329,0.021842,-0.083494,0.129233
0.153316,-0.817409,-0.047913,0.725406,-0.077236,0.038135,-0.229266,-0.074007
-0.912897,-0.394694,0.047101,0.492436,-0.979137,-0.022686,-0.027000,-0.026097
0.519668,-0.943633,-0.017944,1.159280,0.502627,-0.037570,0.139501,0.081716
0.401689,-0.930392,0.000968,0.845627,0.582584,-0.053141,-0.098259,0.159879
0.093300,-0.784061,-0.076201,0.711365,-0.147144,0.058713,-0.213420,-0.083399
-0.721558,-0.386715,0.009588,0.444399,-0.734045,-0.055318,-0.182010,-0.042136
-0.953074,-0.680860,0.103037,0.362854,-1.136230,0.028628,-0.124925,0.363389
0.947645,-0.198999,0.071368,0.271888,0.887671,-0.062133,0.076933,-0.122166
0.907761,-0.501952,0.021208,0.443167,0.872369,0.088649,0.134875,0.016802
-0.563725,-0.511738,-0.035992,0.507753,-0.652818,0.064537,-0.131703,-0.136149
0.178125,-0.789856,-0.080473,0.751279,-0.015087,0.071919,-0.139658,-0.082389
-0.557520,-0.970771,-0.008732,0.753876,-0.533153,-0.052505,-0.046299,0.131567
0.914221,-0.700040,-0.034331,0.763950,1.108276,-0.099885,0.037841,0.279462
1.128509,-0.149797,-0.005115,0.168579,1.093476,0.100114,0.075684,0.147769
-0.810429,-0.449803,0.050227,0.503719,-0.874450,0.040369,-0.093776,0.020071
0.786992,-0.410209,0.048619,0.337319,0.987229,-0.068220,-0.097296,0.077825
0.296563,-1.114743,-0.048619,0.864615,0.517625,-0.080542,-0.118205,0.214884
-0.855121,-0.229603,0.026656,0.307372,-0.834112,-0.106461,-0.168370,0.010107
0.484087,-0.929692,0.003815,0.871077,0.469718,0.065986,0.002356,0.029492
-0.563426,-0.784818,0.013478,0.909332,-0.527103,0.028330,0.125553,-0.117821
-0.340361,-0.891711,-0.004246,0.788765,-0.388085,0.027752,-0.059921,-0.031792
-0.528824,-0.974498,-0.016089,0.868531,-0.630844,0.034848,0.004582,0.092762
0.268544,-1.222709,0.059310,1.551004,0.479930,-0.068585,0.413085,0.163037
-0.588849,-0.834678,-0.059965,0.826421,-0.766650,-0.071913,0.012490,0.131713
-1.159793,-0.147846,-0.008252,0.168079,-1.164808,-0.009912,0.097161,0.125253
0.302359,-0.920995,0.019282,0.823460,0.224133,0.015180,-0.076370,-0.112068
-0.299241,-1.105808,0.049407,0.893214,-0.223062,0.000485,0.022335,-0.001908
-0.502121,-0.379734,-0.134142,0.528518,-0.732836,-0.020402,-0.121257,-0.109700
-0.092115,-1.105052,0.079663,1.111933,0.057442,0.010733,0.044941,0.061277
-0.796484,-0.693126,-0.002000,0.673583,-0.877984,-0.005927,-0.019290,0.077606
-0.885439,-0.106387,-0.050175,0.238397,-0.970726,0.063772,-0.004215,-0.136125
-0.897062,-0.167380,-0.047852,0.156563,-0.876589,-0.077227,0.041678,-0.103542
0.517464,-0.710859,0.121707,0.876045,0.574818,0.014661,0.129003,-0.160020
0.047274,-0.954674,-0.018014,0.882268,0.097954,0.056440,-0.010567,0.037366
0.354967,-1.034632,0.015556,0.980936,0.370498,-0.078332,0.023168,-0.034617
-0.879201,-0.287683,-0.089678,0.350054,-1.063744,-0.028153,-0.033305,0.100784
-0.621125,-0.157840,-0.105860,0.351763,-0.675866,-0.049706,-0.161751,-0.155285
